tweet_id,source,text,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,jpg_url,dog_stage,year,month,day,rating,dog_type,confidence_list
190222337,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,9.0,10.0,Ozzie,4797,2144,7434189,139632,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,None,2015,12,27,9.0,pug,0.0443565
-690573311,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,4.0,10.0,Alice,3391,1137,7434189,139632,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,None,2015,12,27,4.0,soft-coated_wheaten_terrier,0.289598
1167462400,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,10.0,10.0,Sadie,2189,472,7434189,139632,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,None,2015,12,27,10.0,Labrador_retriever,0.7843979999999999
605470720,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,11.0,10.0,Griswold,2522,666,7434189,139632,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,None,2015,12,27,11.0,Pomeranian,0.615678
567701504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,9.0,10.0,Cheesy,1861,394,7434190,139632,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,None,2015,12,26,9.0,Shetland_sheepdog,0.876337
-90816512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,10.0,10.0,None,2496,892,7434190,139632,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,None,2015,12,26,10.0,pug,0.99672
-925450239,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually https://t.co/WvJRg0XJit,9.0,10.0,Brody,2779,768,7434190,139632,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,None,2015,12,26,9.0,French_bulldog,0.700764
-480886784,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Percy. He's a Latvian Yuletide Heineken. Refuses to take off sweater. Kinda feisty. 12/10 would keep in pocket https://t.co/QGM5Fcuv7s,12.0,10.0,Percy,4458,2056,7434190,139632,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,None,2015,12,25,12.0,Chihuahua,0.538354
890646529,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have uncovered an entire battalion of holiday puppers. Average of 11.26/10 https://t.co/eNm2S6p9BD,11.26,10.0,None,1799,519,7434190,139632,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,None,2015,12,25,11.26,kuvasz,0.438627
752259073,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Goliath. He's an example of irony. Head is phenomenally round. Wants to be an ornament. 12/10 would hug gently https://t.co/72Dil0Aktw,12.0,10.0,Goliath,2439,789,7434190,139632,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,None,2015,12,24,12.0,bluetick,0.268681
-531222527,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. His Santa hat is a little big. 10/10 he's still having fun https://t.co/w0dcGXq7qK,10.0,10.0,Reggie,2413,1020,7434190,139632,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,None,2015,12,24,10.0,Maltese_dog,0.199121
-371826687,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy https://t.co/Kt9vmw0Fap,9.0,10.0,Ozzy,2860,974,7434190,139632,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,None,2015,12,24,9.0,pug,0.999365
-652963840,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9.0,10.0,Emmie,2709,940,7434190,139632,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,None,2015,12,24,9.0,Shih-Tzu,0.121811
-2020339712,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",10.0,10.0,Sammy,17577,7638,7434190,139632,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,None,2015,12,24,10.0,Samoyed,0.995466
1876320258,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11.0,10.0,None,2586,669,7434190,139632,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,None,2015,12,24,11.0,EntleBucher,0.5232060000000001
-279531520,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7.0,10.0,Bruce,3019,1325,7434190,139632,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,None,2015,12,24,7.0,chow,0.00230739
1620447233,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10.0,10.0,Willie,2494,824,7434190,139632,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,None,2015,12,24,10.0,Airedale,0.903832
2039902208,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9.0,10.0,None,2199,855,7434190,139632,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,None,2015,12,23,9.0,French_bulldog,0.319139
-522809344,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8.0,10.0,Hunter,2276,882,7434190,139632,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,None,2015,12,23,8.0,West_Highland_white_terrier,0.0935148
-1604976640,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8.0,10.0,Mike,1742,503,7434190,139632,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,None,2015,12,23,8.0,boxer,0.459604
-2141798399,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7.0,10.0,a,5010,2226,7434190,139632,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,None,2015,12,23,7.0,dalmatian,0.750256
1830219776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7.0,10.0,William,3544,1369,7434190,139632,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,None,2015,12,23,7.0,Chihuahua,0.761972
597057536,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9.0,10.0,Evy,2206,686,7434190,139632,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,None,2015,12,23,9.0,Maltese_dog,0.145742
1930833920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11.0,10.0,Hurley,33351,20225,7434190,139632,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,None,2015,12,23,11.0,toy_poodle,0.62178
1540800512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11.0,10.0,Rubio,22570,8698,7434190,139632,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,None,2015,12,22,11.0,pug,0.27220500000000003
-1374248956,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8.0,10.0,None,2909,1104,7434190,139632,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,None,2015,12,22,8.0,Italian_greyhound,0.302685
609619976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10.0,10.0,Louis,3110,1238,7434190,139632,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,None,2015,12,22,10.0,Scottish_deerhound,0.19461
-1311301632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12.0,10.0,officially,6245,2737,7434190,139632,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,None,2015,12,22,12.0,kelpie,0.189423
-1881743359,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11.0,10.0,Chompsky,17921,8799,7434190,139632,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,None,2015,12,21,11.0,schipperke,0.0455186
207011840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,9.0,10.0,None,2361,730,7434190,139632,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,None,2015,12,21,9.0,golden_retriever,0.00293035
1628852225,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12.0,10.0,None,2436,1259,7434190,139632,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,None,2015,12,21,12.0,Eskimo_dog,0.330216
-1974009856,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11.0,10.0,Lola,1722,497,7434190,139632,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,None,2015,12,21,11.0,Labrador_retriever,0.680251
-1252651008,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7.0,10.0,Linda,3655,1272,7434190,139632,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,None,2015,12,21,7.0,Airedale,0.583122
-2045321215,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11.0,10.0,Tug,2934,989,7434190,139632,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,None,2015,12,21,11.0,Pembroke,0.194681
-1487486976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10.0,10.0,Wilson,1714,509,7434190,139632,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,None,2015,12,21,10.0,Irish_terrier,0.696646
1402388480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10 https://t.co/NqcOwG8pxW,10.0,10.0,Dash,7487,3539,7434190,139632,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,None,2015,12,21,10.0,malamute,0.606654
1318526976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tango. He's a large dog. Doesn't care much for personal space. Owner isn't very accepting. Tongue slip. 6/10 https://t.co/p2T5kGebxe,6.0,10.0,Tango,3940,1823,7434190,139632,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,None,2015,12,21,6.0,beagle,0.0225251
-262742015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Grizz. He just arrived. Couldn't wait until Christmas. Worried bc he saw the swastikas on the carpet. 10/10 https://t.co/QBGwYrT7rv,10.0,10.0,Grizz,2148,457,7434190,139632,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,None,2015,12,20,10.0,Labrador_retriever,0.33875700000000003
664145920,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Touching scene here. Really stirs up the emotions. The bond between father &amp; son. So beautiful. 10/10 for both pups https://t.co/AJWJHov5gx,10.0,10.0,None,4190,1679,7434190,139632,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,None,2015,12,20,10.0,Staffordshire_bullterrier,0.284492
1108811776,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible https://t.co/rtMtjSl9pz,2.0,10.0,Crystal,5664,2718,7434190,139632,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,None,2015,12,20,2.0,Maltese_dog,0.759945
-304701440,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Jerome. He can shoot french fries out of his mouth at insane speeds. Deadly af. 10/10 https://t.co/dIy88HwrX8,10.0,10.0,Jerome,4438,1953,7434190,139632,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,None,2015,12,20,10.0,schipperke,0.145877
-1391026176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This made my day. 12/10 please enjoy https://t.co/VRTbo3aAcm,12.0,10.0,None,82513,33956,7434190,139632,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,None,2015,12,20,12.0,Bedlington_terrier,0.0150472
-1177108480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",These little fellas have opposite facial expressions. Both 12/10 https://t.co/LmThv0GWen,12.0,10.0,None,1664,449,7434190,139632,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,None,2015,12,20,12.0,Pembroke,0.95618
819388416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Crumpet. He underestimated the snow. Quickly retreating. 10/10 https://t.co/a0Zx5LDFZa,10.0,10.0,Crumpet,2554,969,7434190,139632,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,None,2015,12,20,10.0,Samoyed,0.0476014
-1575596032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10 https://t.co/GO76MdGBs0,10.0,10.0,Rosie,1360,280,7434190,139632,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,None,2015,12,19,10.0,Norfolk_terrier,0.378643
1234587648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup https://t.co/nZhmRwZzWv,9.0,10.0,Jessifer,1656,398,7434190,139632,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,None,2015,12,19,9.0,Chihuahua,0.613819
-929673215,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reese. He likes holding hands. 12/10 https://t.co/cbLroGCbmh,12.0,10.0,Reese,14394,6801,7434190,139632,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,None,2015,12,19,12.0,miniature_pinscher,0.822048
160866304,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Everything looks pretty good in there. Make sure to brush your gums. Been flossing? How's school going?"" Both 10/10 https://t.co/lWL2IMJqLR",10.0,10.0,None,1412,436,7434190,139632,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,None,2015,12,18,10.0,Eskimo_dog,0.199347
-1089036288,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this was terrifying. Really spooked me up. We don't rate ghosts. We rate dogs. Please only send dogs... 9/10 https://t.co/EJImi1udYb,9.0,10.0,None,5046,2250,7434190,139632,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,None,2015,12,18,9.0,dalmatian,0.550702
-1772740608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",IT'S PUPPERGEDDON. Total of 144/120 ...I think https://t.co/ZanVtAtvIq,144.0,120.0,None,3183,1032,7434190,139632,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,None,2015,12,18,12.0,chow,0.0254378
-90787838,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralph. He's an interpretive dancer. 10/10 https://t.co/zoDdPyPFsa,10.0,10.0,Ralph,3551,1539,7434190,139632,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,None,2015,12,18,10.0,Siberian_husky,0.120849
-2141790206,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sadie. She got her holidays confused. 9/10 damn it Sadie https://t.co/fm7HxOsuPK,9.0,10.0,Sadie,1280,339,7434190,139632,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,None,2015,12,18,9.0,Shih-Tzu,0.916645
1071038466,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This was Cindy's face when she heard Susan forgot the snacks for after the kid's soccer game. 11/10 https://t.co/gzkuVGRgAD,11.0,10.0,None,2587,899,7434122,139632,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,None,2015,12,18,11.0,Pembroke,0.573047
1121341442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Endangered triangular pup here. Could be a wizard. Caught mid-laugh. No legs. Just fluff. Probably a wizard. 9/10 https://t.co/GFVIHIod0Z,9.0,10.0,None,3493,1599,7434122,139632,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,None,2015,12,18,9.0,Maltese_dog,0.817908
395771906,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a dog swinging. I really enjoyed it so I hope you all do as well. 11/10 https://t.co/Ozo9KHTRND,11.0,10.0,a,1960,848,7434122,139632,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,None,2015,12,18,11.0,Chihuahua,0.626236
-1642651647,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Contortionist pup here. Inside pentagram. Clearly worships Satan. Known to slowly push fragile stuff off tables 6/10 https://t.co/EX9oR55VMe,6.0,10.0,None,1352,484,7434122,139632,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,None,2015,12,17,6.0,basset,0.397295
1289166848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not much to say here. I just think everyone needs to see this. 12/10 https://t.co/AGag0hFHpe,12.0,10.0,None,7226,3873,7434122,139632,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,None,2015,12,17,12.0,American_Staffordshire_terrier,0.914978
-149544960,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Axel. He's a Black Chevy Pinot on wheels. 0 to 60 in 5.7 seconds (if downhill). 9/10 I call shotgun https://t.co/DKe9DBnnHE,9.0,10.0,Axel,1121,241,7434122,139632,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,None,2015,12,17,9.0,Staffordshire_bullterrier,0.6892590000000001
1796653056,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This dog gave up mid jump. 9/10 https://t.co/KmMv3Y2zI8,9.0,10.0,None,1419,314,7434122,139632,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,None,2015,12,17,9.0,Lakeland_terrier,0.859392
1876369408,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Humphrey. He's a Northern Polyp Viagra. One ear works. Face stuck like that. Always surprised. 9/10 petable af https://t.co/FS7eJQM2F4,9.0,10.0,Humphrey,1139,253,7434122,139632,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,None,2015,12,17,9.0,beagle,0.313464
-946405376,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup https://t.co/KgcsGNb61s,10.0,10.0,Derek,3791,1592,7434122,139632,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,None,2015,12,17,10.0,kelpie,0.0290541
-1445519359,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Tassy &amp; Bee. Tassy is pretty chill, but Bee is convinced the Ruffles are haunted. 10/10 &amp; 11/10 respectively https://t.co/fgORpmTN9C",10.0,10.0,Tassy,1718,571,7434122,139632,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,None,2015,12,17,10.0,Blenheim_spaniel,0.924127
-2145968128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Juckson. He's totally on his way to a nascar race. 5/10 for Juckson https://t.co/IoLRvF0Kak,5.0,10.0,Juckson,1298,436,7434122,139632,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,None,2015,12,17,5.0,Japanese_spaniel,0.6611779999999999
-99180544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we see a Byzantine Rigatoni. Very aerodynamic. No eyes. Actually not windy here they just look like that. 9/10 https://t.co/gzI0m6wXRo,9.0,10.0,None,2851,984,7434122,139632,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,None,2015,12,16,9.0,English_setter,0.282396
-48885759,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10 https://t.co/j1zczS0lI5,11.0,10.0,Cooper,2893,1138,7434122,139632,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,None,2015,12,16,11.0,malamute,0.363257
1247223808,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10/10 I'd follow this dog into battle no questions asked https://t.co/ngTNXYQF0L,10.0,10.0,None,2307,858,7434122,139632,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,None,2015,12,16,10.0,Labrador_retriever,0.772423
-1202266110,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable https://t.co/HqM3YhCaaa,8.0,10.0,Tyrus,1359,422,7434122,139632,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,None,2015,12,16,8.0,Welsh_springer_spaniel,0.206479
756490241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pups goal was to get all four feet as close to each other as possible. Valiant effort 12/10 https://t.co/2mXALbgBTV,12.0,10.0,None,1778,403,7434122,139632,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,None,2015,12,16,12.0,Pekinese,0.752707
-1814683648,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Ash. He's just a head now. Lost his body during the Third Crusade. Still in good spirits. 10/10 would pet well https://t.co/NJj2uP0atK,10.0,10.0,Ash,2198,757,7434122,139632,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,None,2015,12,15,10.0,Chesapeake_Bay_retriever,0.371146
559341575,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Finally some constructive political change in this country. 11/10 https://t.co/mvQaETHVSb,11.0,10.0,None,24023,16602,7434122,139632,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,None,2015,12,15,11.0,Great_Pyrenees,0.8698040000000001
-1638510592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Penny &amp; Gizmo. They are practicing their caroling. The ambition in the room is tangible. 9/10 for both https://t.co/aqBHjjh5VD,9.0,10.0,Penny,1473,449,7434122,139632,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,None,2015,12,15,9.0,Chihuahua,0.440916
-1214877690,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is the saddest/sweetest/best picture I've been sent. 12/10 😢🐶 https://t.co/vQ2Lw1BLBF,12.0,10.0,the,1139,207,7434122,139632,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,None,2015,12,15,12.0,Doberman,0.0964228
1180069888,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*screeches for a sec and then faints* 12/10 https://t.co/N5QL4ySBEx,12.0,10.0,None,1961,465,7434122,139632,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,None,2015,12,15,12.0,malinois,0.1423
